source_job_id,job_title,company,location,description_text,url,published_at,date_collected,source,track
senior-azure-cloud-engineer-gn-hamburg-164514,Senior Azure Cloud Engineer (gn),Workidentity,Hamburg,"Einleitung Du möchtest nicht nur Cloud-Infrastrukturen betreiben, sondern die Azure-Landschaft eines international tätigen Unternehmens aktiv weiterentwickeln? Du schätzt technische Verantwortung, kurze Entscheidungswege und ein Team, das Herausforderungen gemeinsam angeht? Dann könnte diese Position genau zu dir passen. Für ein wirtschaftlich erfolgreiches Unternehmen mit Sitz in Hamburg suche ich einen erfahrenen Azure Cloud Engineer (gn), der Verantwortung für die Weiterentwicklung der Azure-Plattform übernimmt und seine Ideen aktiv einbringen möchte. Dich erwartet ein modernes IT-Umfeld mit einer hohen Investitionsbereitschaft in Cloud-Technologien, viel Gestaltungsspielraum und einer Unternehmenskultur, die von Vertrauen, Wertschätzung und Zusammenarbeit geprägt ist. Deine Aufgaben Du verantwortest den Betrieb und die kontinuierliche Weiterentwicklung der konzernweiten Microsoft-Azure-Umgebung (IaaS, PaaS und SaaS). Du bringst deine Ideen bei der Weiterentwicklung der Cloud-Strategie ein und gestaltest technische Entscheidungen aktiv mit. Du bewertest neue Technologien, Architekturen und Migrationsszenarien und entwickelst zukunftsfähige Betriebskonzepte. Du stellst sicher, dass Security-, Governance- und Compliance-Anforderungen in der Cloud berücksichtigt werden. Du analysierst Performance und Verfügbarkeit der Cloud-Services und optimierst diese kontinuierlich. Du unterstützt deine Kolleginnen und Kollegen bei technischen Fragestellungen und bringst dein Know-how in spannende Infrastrukturprojekte ein. Dein Profil Mehrjährige Erfahrung im Aufbau, Betrieb oder der Weiterentwicklung von Microsoft-Azure-Umgebungen Fundierte Kenntnisse moderner Cloud-Infrastrukturen sowie der Azure-Plattform Erfahrung mit Cloud-Architekturen sowie ein gutes Verständnis für Security-, Governance- und Infrastrukturthemen Eine selbstständige, strukturierte und lösungsorientierte Arbeitsweise Freude daran, Wissen zu teilen und gemeinsam im Team nachhaltige Lösungen zu entwickeln Sehr gute Deutsch- und gute Englischkenntnisse Benefits Viel Gestaltungsspielraum und die Möglichkeit, technische Entscheidungen aktiv mitzugestalten Ein erfahrenes Team, das Wissen teilt, sich gegenseitig unterstützt und Herausforderungen gemeinsam meistert Eine wertschätzende Unternehmenskultur mit kurzen Entscheidungswegen, Vertrauen und offener Kommunikation Individuelle fachliche und persönliche Weiterentwicklung mit langfristigen Entwicklungsperspektiven Moderne Technologien und abwechslungsreiche Projekte in einem internationalen Unternehmensumfeld Flexible Arbeitszeiten sowie die Möglichkeit, an 2 bis 4 Tagen pro Woche remote zu arbeiten 37,5-Stunden-Woche Bis zu 35 Urlaubstage Zuschuss zum Deutschlandticket, Bike Leasing, Kostenlose Parkplätze, Betriebliches Gesundheitsmanagement, u.v.m. Find more English Speaking Jobs in Germany on Arbeitnow",https://www.arbeitnow.com/jobs/companies/workidentity/senior-azure-cloud-engineer-gn-hamburg-164514,2026-09-02T17:09:33+00:00,2026-09-02T19:37:32.642736+00:00,arbeitnow,DevOps & Cloud Engineering
devops-engineer-application-management-services-berlin-bonn-essen-91056,DevOps Engineer Application Management Services (m/w/d),European IT Consultancy EITCO GmbH,Berlin/Bonn/Essen,"Wir suchen Du möchtest nicht nur Pipelines betreiben, sondern komplette Betriebs- und Deploymentplattformen gestalten? Du möchtest Verantwortung für produktive Kundenumgebungen übernehmen und moderne DevOps-Praktiken vom Build bis zum Rollout umsetzen? Dann werde Teil unseres Application Management Services Teams. Wir betreiben und entwickeln für unsere eitco Lösungen im Umfeld der gesetzlichen Unfallversicherung moderne DevOps-Plattformen und unterstützen unsere Kunden beim Betrieb, führen Rollouts durch und übernehmen den Third-Level-Support. Dabei setzen wir konsequent auf Automatisierung, Infrastructure as Code und GitOps. Deine Aufgaben Umsetzung und Optimierung automatisierter Build-, Test- und Deployment-Prozesse Entwicklung eigener Puppet-Module und Automatisierungslösungen Durchführung von Rollouts in Kundenumgebungen Unterstützung bei Architektur- und Betriebsfragen unserer Entwicklungsteams Analyse und Behebung komplexer Betriebsstörungen im Third-Level-Support Aufbau und Weiterentwicklung von Monitoring-, Logging- und Observability-Lösungen Mitarbeit bei Betrieb und Weiterentwicklung unserer CI/CD-Plattform Betrieb und Weiterentwicklung von Kubernetes-Plattformen Mitarbeit an modernen GitOps- und Cloud-Native-Konzepten Unsere Technologien CI/CD &amp; Software Delivery Jenkins Bitbucket Maven Gradle npm Sonatype Nexus Configuration Management &amp; Automatisierung Puppet / Bolt r10k Terraform Bash PowerShell Ruby Container &amp; Kubernetes Kubernetes Cluster API ArgoCD Docker GitOps Proxmox Monitoring &amp; Observability OpenTelemetry Prometheus Grafana Datenbanken &amp; Middleware PostgreSQL Spring Boot Betriebssysteme Ubuntu Linux Windows Server Warum Du zu EITCO kommen solltest? Bei uns betreibst du nicht nur einzelne Systeme. Du arbeitest an einer Plattformlandschaft, die vom Quellcode über CI/CD, Konfigurationsmanagement und Infrastruktur bis hin zum produktiven Betrieb reicht. Wir automatisieren konsequent, entwickeln eigene Puppet-Module, betreiben Kubernetes-Plattformen nach GitOps-Prinzipien und führen jedes Jahr zahlreiche Rollouts in produktiven Kundenumgebungen durch. In unserem Umfeld werden DevOps-Ingenieure zu echten Full-Stack-Engineers für den Betrieb moderner Anwendungen. Was erwartet dich bei uns? Ein erfahrenes DevOps-Team mit hoher technischer Expertise Eigenverantwortliches Arbeiten statt Ticket-Abarbeitung Moderne Technologien und die Möglichkeit, neue Themen aktiv mitzugestalten Direkter Einfluss auf Architektur-, Betriebs- und Automatisierungskonzepte Abwechslungsreiche Projekte in unterschiedlichen Kundenumgebungen Flexible Arbeitszeiten und hybrides Arbeiten Individuelle Weiterbildung und Zertifizierungen Kollegiales Umfeld mit kurzen Entscheidungswegen Enger Kontakt zu den Entwicklungsteams und zum Kunden Dein Profil Must-have Erfahrung im Linux-Umfeld Erfahrung mit Automatisierung und Infrastructure as Code Verständnis moderner DevOps-Prinzipien Spaß an nachhaltigen Lösungen und eigenverantwortlichem Arbeiten Tiefere Kenntnisse in mindestens einem der Bereiche: Puppet / bolt PostgreSQL Kubernetes / CAPI Linux Administration Deutschkenntnisse auf muttersprachlichem Niveau und gute Englischkenntnisse Nice-to-have Erfahrung im Betrieb geschäftskritischer Anwendungen Erfahrungen mit PostgreSQL Kenntnisse in Observability- und Monitoring-Lösungen Erfahrung mit Shell-Scripting (Bash oder PowerShell) Kenntnisse in Java / Kotlin oder Spring Boot Erfahrung in regulierten oder sicherheitskritischen Umgebungen Warum wir? Deine Chance – jetzt und für die Zukunft: Flexibles Arbeiten : Arbeite vor Ort in einem unserer modernen Büros oder flexibel am mobilen Arbeitsplatz daheim. Teamspirit : Erlebe eine (Familien-) freundliche, wertschätzende Arbeitsatmosphäre im Unternehmen und deinem Team. Kontinuierliches Lerne n: Wir unterstützen dich gerne durch interne und externe Weiterbildungen. Community of Practice : Arbeite in fachbereichübergreifenden Projektgruppen zusammen, tauscht Wissen aus und entwickelt kreative Problemlösungen. Immer up - to -date : Unser monatlicher OpenFriday mit Beiträgen aller Mitarbeitenden (standortübergreifend) und gemeinsamen Frühstück hält dich auf dem Laufenden. Work-Life Balance : Flexible Arbeitszeiten mit Gleitzeit und 30 Tage Urlaub sind selbstverständlich. Health : Betriebliches Gesundheitsmanagement mit Betriebssport, Zuschuss zur EGYM Wellpass Mitgliedschaft und JobRad sorgen für Aktivität in deinem Alltag. Lohnende Zusatzleistungen : Erhalte zusätzliche Vorteile durch Corporate Benefits Programm, Deutschland Ticket Job, Mitarbeiter-werben-Mitarbeiter, u.v.m. Kein kaltes Wasser : Deine Einarbeitung erfolgt mit deinem eigenen Paten. Kontakt Meike Bodemann, HR Manager/Management Assistent European IT Consultancy EITCO GmbH Fon +49 (228) 338 881 150 Standorte: Berlin, Potsdamer Platz 10, 10785 Berlin Bonn, Am Bonner Bogen 6, 53227 Bonn Essen, Nordhofstraße 2, 45127 Essen Find Jobs in Germany on Arbeitnow",https://www.arbeitnow.com/jobs/companies/european-it-consultancy-eitco-gmbh/devops-engineer-application-management-services-berlin-bonn-essen-91056,2026-09-02T17:09:03+00:00,2026-09-02T19:37:32.642736+00:00,arbeitnow,DevOps & Cloud Engineering
senior-kubernetes-platform-engineer-refnr-47602-stuttgart-338304,Senior Kubernetes Platform Engineer (m/w/d) (Ref.Nr.: 47602),Wavestone Germany AG,Stuttgart,"Wir suchen einen Senior Platform Engineer für den Aufbau, die Weiterentwicklung und den Betrieb einer Kubernetes-basierten Plattform auf Bare-Metal-Infrastruktur für geschäftskritische Anwendungen. Die Rolle verbindet Plattformautomatisierung, Cloud-native-Integration, Sicherheit, Observability und operative Verantwortung in einem technisch anspruchsvollen Umfeld. Key Facts Start: 15.10.2026 Dauer: Nicht bekannt Auslastung: 112 % Einsatzart: Einsatzort: Stuttgart Einsatzland: Deutschland Ihre Aufgaben •Technische Konkretisierung von Plattformanforderungen und Überführung in umsetzbare Lösungsansätze in Abstimmung mit dem Platform Domain Architect und den beteiligten Fachteams •Aufbau und Weiterentwicklung einer weitgehend automatisierten und reproduzierbaren Kubernetes-basierten Plattform auf Bare-Metal-Infrastruktur für geschäftskritische Anwendungen bis zur Betriebsfähigkeit und zum Go-Live •Umsetzung wiederverwendbarer Plattformfunktionen für die Bereitstellung, Konfiguration und Weiterentwicklung von Kubernetes-Clustern, Servern und weiteren Infrastrukturkomponenten •Entwicklung, Implementierung, automatisierter Test und Integration von Kubernetes-Controllern und -Operatoren für Cluster- und Anwendungsbereitstellung, Anwendungen ohne eigene GitOps-Mechanismen sowie Server- und Netzwerkkonfiguration •Weiterentwicklung der automatisierten Bare-Metal- und Kubernetes-Bereitstellung einschließlich Hardware- und Betriebssystem-Lifecycle, Cluster-Provisioning und Anbindung von BMC-Schnittstellen •Weiterentwicklung von GitOps- und Infrastructure-as-Code-basierten Automatisierungslösungen einschließlich der erforderlichen Test- und Integrationsverfahren zur Reduzierung manueller Eingriffe •Integration externer Systeme und Infrastrukturkomponenten über APIs, deklarative Schnittstellen und controllerbasierte Mechanismen •Konzeption und Umsetzung von Observability für Plattform und Anwendungen mit Metriken, Logs, Traces und Alerting sowie clusterinternen und clusterübergreifenden Sichten und bedarfsgerechter Zugriffstrennung •Konzeption und Umsetzung automatisierter Backup-, Restore- und Recovery-Verfahren für Plattformkomponenten, Persistent Volumes und Datenbanken einschließlich externer Sicherungsziele, überprüfbarer Wiederherstellungsverfahren und konkreter Ausfallszenarien •Konzeption und Umsetzung von Hochverfügbarkeitsmaßnahmen sowie definiertem Systemverhalten bei Ausfällen zur Verbesserung von Stabilität, Wiederherstellbarkeit, Nachvollziehbarkeit und Sicherheit über Cluster- und Schutzzonengrenzen hinweg •Konzeption und technische Umsetzung von Sicherheitsvorgaben durch Admission Control, richtlinienbasierte Validierung und Mutation von Ressourcen sowie weitere Hardening- und Threat-Detection-Maßnahmen •Planung und Umsetzung technologischer Weiterentwicklungen bestehender Plattformkomponenten zur Realisierung neuer Plattformanforderungen •Analyse komplexer Fehlerbilder über mehrere technische Schichten hinweg sowie Durchführung und Begleitung von Wiederanlauf- und Funktionstests •Unterstützung des stabilen und sicheren Plattformbetriebs einschließlich Incident- und Störungsbehebung, Wiederherstellung des Regelbetriebs, operativer Änderungen und Anpassungen, operativer Backup-, Restore- und Recovery-Vorgänge, Go-Live- und Hypercare-Phasen sowie der technischen Nutzbarkeit im laufenden Betrieb •Durchführung von Upgrades, Releases, Patches und sonstigen operativen Lifecycle-Maßnahmen sowie Pflege und Anpassung bestehender Konfigurationen •Erstellung und Übergabe technischer und betriebsbegleitender Dokumentation sowie Durchführung von Wissenstransfer und Betriebsunterstützung Muss-Anforderungen •Mindestens 6 Jahre einschlägige operative Erfahrung in einer Senior-Platform-Engineering-Rolle für Kubernetes-basierte Plattformen •Erfahrung in der Konzeption, technischen Umsetzung, Integration und wesentlichen Weiterentwicklung von Kubernetes-basierten Plattformen •Praktische Erfahrung mit der automatisierten und reproduzierbaren Bereitstellung sowie dem Lifecycle-Management von Bare-Metal-Systemen, Servern und Kubernetes-Clustern •Erfahrung mit Bare-Metal- und Kubernetes-Automatisierung sowie mit GitOps, Infrastructure as Code und deklarativen beziehungsweise controllerbasierten Automatisierungsmechanismen •Umfassende praktische Erfahrung in der Entwicklung oder wesentlichen Weiterentwicklung von Kubernetes-Controllern und/oder -Operatoren, die produktiv eingesetzt wurden •Mindestens 3 Jahre Erfahrung mit Kubernetes Day-2-Operations, Lifecycle Management, Upgrades sowie der Analyse und Behebung komplexer technischer Störungen •Erfahrung mit der Konzeption und technischen Umsetzung von Observability für Plattformen und Anwendungen, einschließlich Metriken, Logging, Tracing, Alerting sowie clusterinterner und clusterübergreifender Sichten •Erfahrung mit der Konzeption, Automatisierung und praktischen Überprüfung von Hochverfügbarkeits-, Backup-, Restore- und Recovery-Verfahren einschließlich definierter Ausfallszenarien und Wiederherstellungstests •Erfahrung mit der Konzeption und technischen Umsetzung von Kubernetes-Security, Policy Enforcement, Admission Control, richtlinienbasierter Validierung und Mutation von Ressourcen sowie weiteren Hardening- und Threat-Detection-Maßnahmen •Erfahrung mit der Integration externer Systeme und technischer Schnittstellen über APIs, deklarative Schnittstellen und vergleichbare Mechanismen •Breite technische Erfahrungsbasis sowie die Fähigkeit, komplexe und nicht vollständig spezifizierte Aufgaben eigenständig über mehrere technische Schichten hinweg bis zu einer produktiv nutzbaren Lösung zu bearbeiten und die Ergebnisverantwortung zu übernehmen •Erfahrung in der Energiewirtschaft, in kritischer Infrastruktur oder in einem vergleichbaren regulierten beziehungsweise sicherheitskritischen Umfeld •Deutsch auf Muttersprachenniveau sowie verhandlungssichere Englischkenntnisse in Wort und Schrift •Abgeschlossenes Studium im Bereich Informatik, Ingenieurwesen oder eine vergleichbare Qualifikation •Bereitschaft zur Sicherheitsüberprüfung nach SÜG und zum entsprechenden Pre-Screening •Mindestens eine persönliche Referenz im DACH-Raum sowie mindestens eine persönliche Referenz zu Platform Engineering für eine produktive Kubernetes-basierte Infrastruktur •Verfügbarkeit ab Oktober beziehungsweise November 2026 •Bereitschaft zur Nutzung von Atlassian Confluence und Jira als vorgegebene Kollaborations- und Dokumentationswerkzeuge Kann-Anforderungen •Erfahrung in der Entwicklung von Kubernetes-Controllern und/oder -Operatoren mit der Programmiersprache Go •Fähigkeit, technische Inhalte strukturiert, verständlich und überzeugend zu präsentieren •Ausgeprägte Ausdrucksfähigkeit sowie die Fähigkeit, komplexe technische Sachverhalte klar zu vermitteln •Ausgeprägte Fähigkeit zur Zusammenarbeit und konstruktiven Interaktion in technischen Teams Weitere Informationen Die Rolle ist zu ca. 90 % remote; Präsenztage finden im Raum Stuttgart statt. Let’s power the future together Vom Business Case bis hin zur Umsetzung: Als führendes Beratungsunternehmen für strategische Transformationen sind wir vertrauenswürdiger Partner für unsere Kunden - und für unsere Mitarbeitenden. Verantwortungsvoll, leistungsstark und immer mit dem Menschen im Fokus. #WeAreWavestone Mit unserem 360°-Portfolio an Beratungsleistungen verbinden wir erstklassige Branchenexpertise mit einem breiten Spektrum an branchenübergreifenden Kompetenzen, arbeiten interdisziplinär und denken über den Tellerrand hinaus. Unseren Partnerunternehmen und Freelancern:Freelancerinnen können wir so umfassende Perspektiven innerhalb unserer eigenen Projekte bieten und unterstützen als langjähriger Rahmenvertragspartner bei der Besetzung von Projektvakanzen – zeitnah und direkt. Wir freuen uns auf Ihre Kontaktaufnahme! Ihr direkter Ansprechpartner bei Wavestone Emira Bucan Telefon: - E-Mail: Find Jobs in Germany on Arbeitnow",https://www.arbeitnow.com/jobs/companies/wavestone-germany-ag/senior-kubernetes-platform-engineer-refnr-47602-stuttgart-338304,2026-09-02T15:33:37+00:00,2026-09-02T19:37:32.642736+00:00,arbeitnow,DevOps & Cloud Engineering
data-scientist-data-engineer-berlin-75231,Data Scientist / Data Engineer,80 Beats Medical GmbH,Berlin,"80 Beats Medical is a Berlin-based medical technology company developing innovative solutions for cardiovascular and vascular diagnostics. Our VICORDER® platform enables non-invasive assessment of vascular health Building on this established technology, we are expanding our clinical diagnostic portfolio by combining medical device technology with advanced data analytics and AI. Our goal is to transform complex physiological and cardiovascular data into reliable, clinically meaningful insights that can support earlier risk detection and better-informed clinical decisions. We are a growing, international team working at the intersection of medical devices, software, data science, and clinical research. We are looking for an experienced Data Scientist / Data Engineer to help build the data and AI infrastructure behind our next generation of medical diagnostic solutions. You will work with high-frequency physiological and clinical data, developing secure and scalable data pipelines and supporting the transition of machine learning models from research into production-ready clinical applications. You will work closely with our software, clinical, and regulatory teams in a highly interdisciplinary environment. Tasks Design, build, and maintain robust, scalable, and secure data ingestion and transformation pipelines. Implement automated ingestion, validation, lineage tracking, and quality monitoring. Develop and maintain reusable data libraries, transformation logic, and governance frameworks. Ensure full compliance with GDPR, NIS2, Cyber Resilience Act (EU), HIPAA (US) and other global regulatory frameworks. Experience with implementation of Role-based access control (RBAC), Encryption in transit and at rest (HSM/KMS), Data anonymization &#x26; pseudonymization workflows and Consent handling and audit mechanisms. Participate in security audits, compliance reviews, and certification efforts. Operationalize AI pipelines including model deployment, monitoring, drift handling, versioning, and automated retraining. Deploy explainable AI tooling (SHAP/LIME) into the pipeline for auditability and compliance. Maintain CI/CD workflows for data and ML workloads. Develop Python-based analytics scripts, reusable data modules, and feature engineering logic. Support visualization of workflows. Ensure reproducibility and model traceability across the full lifecycle. Requirements QUALIFICATIONS Degree in Computer Science, Engineering, Data science, AI, Cybersecurity, or similar. 5+ years of experience building secure, compliant cloud-based data ecosystems ( for regulated data domains. Hands-on experience with time-series data, sensor data, or biomedical/wearable data. Knowledge of statistical programming Strong understanding of ML approaches for classification, anomaly detection, and prediction using high-frequency data. Proficiency in one or more programming languages Advanced experience with Orchestration, Data frameworks, and Infrastructure automation. Proven cross-functional communication skills. Clear, documentation-driven engineering approach. GOOD TO HAVE Experience with multilevel longitudinal data, missing data strategies, and clinical outcome modeling. Good working knowledge of either AWS, Azure, or GCP Hands on experience with Python and/or JavaScript including libraries for ML such as TensorFlow and PyTorch and visualization libraries such as Tableau, Looker, Grafana, or Streamlit Previous work with Airflow, Dagster for Orchestration and Prefect, Spark, dbt, Kafka for data frameworks and Terraform, Kubernetes, Helm for infrastructure automation. Knowledge of medical data formats (FHIR, HL7, DICOM). Management of encryption standards and secure authentication Benefits Competitive salary and comprehensive benefits package. Opportunities for professional growth and development. A supportive and innovative work environment. The chance to make a meaningful impact on the lives of patients and healthcare professionals. You are at the forefront of developing technology that saves lives – what else is there? Join our innovative Berlin team as a Data Scientist / Data Engineer to revolutionize cardiovascular diagnostics through cutting-edge technology and international collaboration. Be part of healthcare's future today! Find more English Speaking Jobs in Germany on Arbeitnow",https://www.arbeitnow.com/jobs/companies/80-beats-medical-gmbh/data-scientist-data-engineer-berlin-75231,2026-09-02T14:00:38+00:00,2026-09-02T19:37:32.642736+00:00,arbeitnow,DevOps & Cloud Engineering
senior-data-engineer-london-gb-380691,Senior Data Engineer,Octopus Energy Group,London (GB),"We're making energy fair, clean, and simple for all using technology.&nbsp; Octopus Energy started with a bold idea: to build Britain’s first truly digital energy supplier. By combining world-class tech with brilliant humans who care deeply about customers and driving the renewable energy transition, we made it happen and in 2025, we became Britain’s largest energy supplier.&nbsp; Octopus Energy Group is a global energy transition collective. 10 businesses working across 4 continents to tackle energy transformation at nearly every front. And we constantly push to make energy better. Tirelessly campaigning for fair protections for customers. And building innovative technologies that forge a path to a green energy system. We’re made up of 10,000+ authentic, committed people working around the world on stuff you'd never expect. We're united by a shared goal: to drive the global green energy revolution. Read our Spotlight series to meet some of the team. &nbsp; To deliver on this mission, we are looking for a Senior Data Engineer to join the Flexibility team. The Flexibility team was established in early 2026, and has been growing throughout the year. The team is focused on greenfield opportunities at the cutting edge of Octopus' flexibility strategy, and aims to enable rapid response to global flex opportunities. They are building the next generation of products and tools to make energy more flexible. These include our flagship Intelligent Octopus product automating demand shift for 300,000 customers with electric cars, home batteries or smart heating devices, saving 2 million customers money through Saving Sessions and Free Electricity Sessions, and managing 568MW of large grid-scale batteries to balance the system. The team develops products that are used by millions of customers, helping boost renewables use and decarbonise energy systems worldwide. We embrace flat hierarchies and an open, agile culture that fosters innovation, flexibility, and creativity.&nbsp; We don’t hang our personalities up with our coats and nor should you. At Octopus, we hire great people who get stuff done, all whilst being themselves. If this sounds exciting, we’d love to chat. What you'll do Acting as the flexibility team’s first full-time data engineer, establish the team’s data capability, lead the team’s data engineering technical direction and represent the team to the cross-team data community Upskill data-literate backend engineers, act as the team's data expert and as a multiplier on other engineers' impact Establish greenfield data engineering systems in a newly established AWS environment Provide a foundational layer of high quality data processing and warehousing that will enable future projects for both our team and others Maintain and develop critical data applications - scoping and implementing architectural improvements for long-term global scalability, robustness and operational efficiency Interface with the established data warehouse, built on Databricks Take ownership of data platform improvements that enhance the capabilities for all teams and drive trust in the stability of the system What you'll have Strong aptitude with SQL, Python and AWS data stack essential; Experience building efficient, scalable databases and APIs (e.g. Django, FastAPI) a huge plus; Experience in Kubernetes, Docker, Spark and related monitoring tools (e.g. DataDog, Grafana, Prometheus) for DataOps a huge plus; Experience with Airflow a huge plus; Experience with dbt for pipeline modelling also beneficial; Skilled at shaping needs into a solid set of requirements and designing scalable solutions to meet them; Able to quickly understand new domain areas and visualise data effectively; Team player excited at the idea of ownership across lots of different projects and tools; Drives knowledge sharing and documentation for a more effective platform; Desirable: energy domain knowledge Our core data stack Python as our main programming language Databricks Spark for data processing Databricks/dbt/SQL for data modelling and analytics Streamlit for data applications and visualisations Airflow for job scheduling and tracking CircleCI for continuous deployment Parquet and Delta file formats on S3 for data lake storage Terraform for our infrastructure definition Kubernetes for data services and task orchestration Datadog/Grafana/Prometheus for platform monitoring Django for custom databases and frameworks Postgres / Aurora for our relational databases Notion for documentation We have a preference for candidates who can work hybrid from our London office, but we're open to fully remote candidates (you do need to be based in the UK). Why else you'll love it here •&nbsp; Wondering what the salary for this role is? Just ask us! On a call with one of our recruiters it's something we always cover as we genuinely want to match your experience with the correct salary. The reason why we don't advertise is because we honestly have a degree of flexibility and would never want salary to be a reason why someone doesn't apply to Octopus - what's more important to us is finding the right octofit! • Octopus Energy Group is a&nbsp; unique culture . An organisation where people learn, decide, and build quicker. Where people work with autonomy, alongside a wide range of amazing co-owners, on projects that break new ground. We want your hard work to be rewarded with perks you actually care about! We were recently named the UK's top company to work for , and we ranked in the top ten in the Sunday Times Best Places to Work 2024 . Our Group CEO, Greg has recorded &nbsp;a podcast about our culture &nbsp;and how we empower our people. We’ve also been placed in the &nbsp;top 10 companies for senior leadership • Visit our UK perks hub -&nbsp; Octopus Employee Benefits &nbsp; If this sounds like you then we'd love to hear from you, tell us what you care about, why Octopus feels right and most importantly, bring us the real you! Applying for jobs can be a bit scary so have a nose through some of our tips first 🚀 &nbsp; P.S. Our process usually takes up to 4 weeks, but we’ll always do our best to flex around what works for you. Along the way, you’ll chat with our recruitment team and your Recruiter will help you throughout different stages. Got any burning questions before then? Drop us a message at ----- and we’d love to help! &nbsp; Are you ready for a career with us? We want to ensure you have all the tools and environment you need to unleash your potential.&nbsp;Need any specific accommodations?&nbsp;Whether you require specific accommodations or have a unique preference, let us know, and we'll do what we can to customise your interview process for comfort and maximum magic! &nbsp; Studies have shown that some groups of people, like women, are less likely to apply to a role unless they meet 100% of the job requirements. Whoever you are, if you like one of our jobs, we encourage you to apply as you might just be the candidate we hire. Across Octopus, we're looking for genuinely decent people who are honest and empathetic. Our people are our strongest asset and the unique skills and perspectives people bring to the team are the driving force of our success. As an equal opportunity employer, we do not discriminate on the basis of any protected attribute. Our commitment is to provide equal opportunities, an inclusive work environment, and fairness for everyone. Find Jobs in United Kingdom on Arbeitnow",https://www.arbeitnow.co.uk/jobs/companies/octopus-energy-group/senior-data-engineer-london-gb-380691,2026-09-02T15:05:13+00:00,2026-09-02T19:37:32.642736+00:00,arbeitnow,DevOps & Cloud Engineering
